,ARS_ID,정류소명_x,X좌표,Y좌표,행정구명,정류소명_y
6010,15259,서울남부지방법원.서울남부지방검찰청,126.865547,37.52179,양천구,서울남부지방법원.서울남부지방검찰청
6011,15260,서울남부지방법원.서울남부지방검찰청,126.8659323,37.5218496,양천구,서울남부지방법원.서울남부지방검찰청
6012,15261,오목교역.청학스포츠타운,126.875315,37.52362783,양천구,오목교역.청학스포츠타운
6013,15262,현대아이파크아파트,126.8732569,37.52103408,양천구,현대아이파크아파트
6014,15263,목동중학교.서울출입국.외국인청,126.8708457,37.51987716,양천구,목동중학교.서울출입국관리사무소
6015,15264,목동대학학원,126.8728638,37.52472648,양천구,목동대학학원
6016,15265,목동7단지,126.8671253,37.52558699,양천구,목동7단지
6017,15266,제일은행앞,126.8640996,37.5193001,양천구,제일은행앞
6018,15268,서울남부지방법원.서울남부지방검찰청,126.8633685,37.52219405,양천구,서울남부지방법원.서울남부지방검찰청
6019,15269,목동중학교,126.8703494,37.51906056,양천구,목동중학교
6020,15270,진명여고,126.8645744,37.52450719,양천구,진명여고
6021,15271,우리은행신정동지점,126.8587127,37.52190114,양천구,우리은행신정동지점
6022,15272,목동역.목동오거리,126.8631069,37.52580579,양천구,목동역.목동오거리
6023,15273,신서고등학교.영상고등학교입구,126.8599725,37.52539572,양천구,신서고등학교.영상고등학교입구
6024,15274,신정역(은행정).신정4동주민센터,126.8542989,37.52463013,양천구,신정역(은행정).신정4동주민센터
6025,15277,신정1동우체국,126.8614154,37.52215256,양천구,신정1동우체국
6026,15279,서울남부지방법원.서울남부지방검찰청,126.8643535,37.52253395,양천구,서울남부지방법원.서울남부지방검찰청
6027,15280,신정네거리역,126.8534321,37.52127697,양천구,신정네거리역
6028,15281,신서고등학교.영상고등학교앞,126.8594494,37.52262507,양천구,신서고등학교.영상고등학교앞
6029,15282,제일여성병원,126.8518789,37.52247391,양천구,제일여성병원
6030,15283,신정4동경서농협,126.8551727,37.52151618,양천구,신정4동경서농협
6031,15284,목동역.홍익병원,126.8639152,37.52804955,양천구,목동역.홍익병원
6032,15285,목동역.목동오거리,126.862791,37.52595861,양천구,목동역.목동오거리
6033,15286,신서고교.영상고교입구,126.8603986,37.52565303,양천구,신서고교.영상고교입구
6034,15287,신정역(은행정).신정4동주민센터,126.853972,37.52486371,양천구,신정역(은행정).신정4동주민센터
6035,15288,양강중학교,126.850553,37.52506713,양천구,양강중학교
6036,15292,신월문화체육센터,126.835249,37.519969,양천구,신월문화체육센터
6037,15293,신월동우성상가,126.833826,37.5217809,양천구,신월동우성상가
6038,15294,중부운수앞,126.8307798,37.52410407,양천구,중부운수앞
6039,15295,신월문화체육센터,126.8362023,37.52011737,양천구,신월문화체육센터
6040,15296,신월동우성상가,126.8339904,37.52171757,양천구,신월동우성상가
6041,15298,국립과학수사연구소입구,126.8370346,37.52235526,양천구,국립과학수사연구소입구
6042,15299,신안파크아파트후문,126.8288365,37.52392556,양천구,신안파크아파트후문
6043,15300,신안파크아파트후문,126.828914,37.52409847,양천구,신안파크아파트후문
6044,15301,국립과학수사연구소.고강동종점,126.8257795,37.52345522,양천구,국립과학수사연구소.고강동종점
6045,15302,신정1동주민센터.신오새마을금고,126.8538762,37.51760318,양천구,신정1동주민센터
6046,15303,신정네거리역,126.8528217,37.51985338,양천구,신정네거리역
6047,15304,신트리아파트,126.8538684,37.5130326,양천구,신트리아파트
6048,15305,정랑고개.양천벤처타운,126.8498548,37.51166135,양천구,정랑고개.양천벤처타운
6049,15306,서부트럭터미널.신정동일하이빌아파트,126.842363,37.510935,양천구,서부트럭터미널.신정동일하이빌아파트
6050,15307,강신중학교,126.8403599,37.51527132,양천구,강신중학교
6051,15308,남명초교.신정3동주민센터,126.8549126,37.51507653,양천구,남명초교.신정3동주민센터
6052,15309,금옥중.금옥여고.백암고등학교,126.8445827,37.50985233,양천구,금옥중.금옥여고.백암고등학교
6053,15310,양강중학교,126.85028,37.524862,양천구,양강중학교
6054,15311,양강중학교,126.849505,37.52384985,양천구,양강중학교
6055,15312,신월2동주민센터입구.경창전통시장,126.8460404,37.52310058,양천구,신월2동주민센터입구.경창전통시장
6056,15313,강서초등학교,126.841679,37.52202595,양천구,강서초등학교
6057,15314,한빛종합사회복지관,126.8387477,37.52134173,양천구,한빛종합사회복지관
6058,15315,과학수사연구소입구,126.836962,37.52190465,양천구,과학수사연구소입구
6059,15316,서부트럭터미널.신정동일하이빌아파트,126.8423998,37.51008863,양천구,서부트럭터미널.신정동일하이빌아파트
6060,15317,신정현대아파트.서부트럭터미널,126.8429841,37.5083598,양천구,신정동현대아파트
6061,15318,넓은들공원,126.8392002,37.51079611,양천구,넓은들공원
6062,15319,넓은들공원,126.8386454,37.51106565,양천구,넓은들공원
6063,15320,신정현대아파트,126.8421396,37.50878182,양천구,신정현대아파트
6064,15321,신정숲속마을아파트,126.8341354,37.50644704,양천구,신정숲속마을아파트
6065,15322,신정숲속마을아파트.댓골마을입구,126.8356123,37.50676368,양천구,신정숲속마을아파트.댓골마을입구
6066,15323,양천중앙도서관.푸른마을2단지,126.8340906,37.51419128,양천구,푸른마을2단지아파트
6067,15324,양천중앙도서관.푸른마을2단지,126.833988,37.514032,양천구,푸른마을2단지아파트
6068,15325,신월시영아파트.강월초등학교,126.83553,37.515731,양천구,신월시영아파트.강월초등학교
6069,15326,신월시영아파트.강월초등학교,126.835305,37.515937,양천구,신월시영아파트.강월초등학교
6070,15327,강월초교입구사거리,126.8377839,37.51635995,양천구,강월초교입구사거리
6071,15328,강월초교입구사거리,126.8378579,37.51669255,양천구,강월초교입구사거리
6072,15329,금실어린이공원,126.8377739,37.51795429,양천구,금실어린이공원
6073,15330,금실어린이공원,126.8378532,37.51742852,양천구,금실어린이공원
6074,15331,강신중학교,126.8398086,37.51586282,양천구,강신중학교
6075,15332,양서중학교,126.8309503,37.53154635,양천구,양서중학교
6076,15333,신월1동주민센터.신월보건지소,126.831048,37.53218127,양천구,신월1동주민센터.신월보건지소
6077,15334,신월3동주민센터.신월3동우체국,126.8288289,37.53466482,양천구,신월3동주민센터.신월3동우체국
6078,15335,서부여성발전센터,126.8290122,37.5351643,양천구,서부여성발전센터
6079,15336,가로공원공영주차장.신영시장,126.833027,37.53637599,양천구,가로공원공영주차장.신영시장
6080,15337,국민은행신월동지점,126.8291079,37.535805,양천구,국민은행신월동지점
6081,15338,서서울호수공원,126.8325722,37.52903473,양천구,서서울호수공원
6082,15339,서서울호수공원,126.8329213,37.52925059,양천구,서서울호수공원
6083,15340,하나은행신월동지점,126.8379927,37.53047685,양천구,하나은행신월동지점
6084,15341,가로공원공영주차장,126.8325797,37.53665081,양천구,가로공원공영주차장
6085,15342,양원초교.광영여고,126.8235072,37.5390246,양천구,양원초교.광영여고
6086,15343,국민은행신월동지점,126.8296039,37.53621493,양천구,국민은행신월동지점
6087,15344,메디힐병원.서울금융고등학교,126.8277769,37.53699263,양천구,메디힐병원
6088,15345,신화중학교,126.8313536,37.53965099,양천구,신화중학교
6089,15346,신월5동주민센터.신월중학교,126.8275324,37.53947839,양천구,신월5동주민센터.신월중학교
6090,15347,신월5동주민센터.신월중학교,126.8276176,37.53924983,양천구,신월5동주민센터.신월중학교
6091,15348,신월중학교입구,126.8252825,37.5399012,양천구,신월중학교입구
6092,15349,신월중학교입구,126.8256582,37.54013151,양천구,신월중학교입구
6093,15350,광영고.신동아파밀리에아파트,126.8233616,37.53935779,양천구,광영고.신동아파밀리에아파트
6094,15351,서울금융고등학교,126.8270247,37.53732043,양천구,서울금융고등학교
6095,15352,신화중학교,126.8307631,37.53935507,양천구,신화중학교
6096,15353,경창빌딩,126.8385825,37.51865936,양천구,경창빌딩
6097,15354,신월시영아파트중문,126.8367193,37.51909545,양천구,신월시영아파트중문
6098,15355,신월시영아파트중문,126.8365807,37.51908399,양천구,신월시영아파트중문
6099,15356,목원초등학교.서울지방식품의약품안전청,126.8813546,37.5430365,양천구,목원초등학교.서울지방식품의약품안전청
6100,15357,양천노인종합복지관,126.8590793,37.51041154,양천구,양천노인종합복지관
6101,15358,양서중학교,126.8302431,37.53279646,양천구,양서중학교
6102,15359,양명초등학교,126.8572418,37.5160834,양천구,양명초등학교
6103,15360,신목동역-서울지방식품의약품안전청,126.8833583,37.5436358,양천구,신목동역-서울지방식품의약품안전청
6104,15361,목동파라곤,126.8755215,37.5300691,양천구,목동파라곤
6105,15362,신정현대아파트.서부트럭터미널,126.8420066,37.50901089,양천구,트럭터미널주유소앞
6106,15363,대일관광고.푸른마을3단지,126.8362219,37.51117817,양천구,대일관광고.푸른마을3단지
6107,15364,대일관광고.푸른마을3단지,126.835885,37.511319,양천구,대일관광고.푸른마을3단지
6108,15365,신정현대아파트,126.8410742,37.50863659,양천구,신정현대아파트
6109,15366,신월문화체육센터,126.8368774,37.52051249,양천구,신월문화체육센터
6110,15367,목동아파트1102동앞,126.8601148,37.51157957,양천구,목동아파트1102동앞
6111,15368,트럭터미널주유소앞,126.8415438,37.50908777,양천구,트럭터미널주유소앞
6112,15369,목동아파트1434동앞,126.8719841,37.51566106,양천구,목동아파트1434동앞
6113,15370,목동아파트1216동앞,126.8621877,37.51150542,양천구,
6114,15371,신월동기점,126.8385294,37.52947735,양천구,신월동기점
6115,15372,목동아파트1218동앞,126.863621,37.51171675,양천구,
6116,15373,양천공영차고지,126.8372402,37.50842378,양천구,양천공영차고지
6117,15374,국립과학수사연구소.고강동종점,126.8259332,37.52363095,양천구,국립과학수사연구소.고강동종점
6118,15377,신월동기점,126.8386621,37.52957676,양천구,신월동기점
6119,15378,양천공영차고지,126.8376467,37.5087014,양천구,양천공영차고지
6120,15380,신정이펜하우스3단지,126.8304154,37.51412118,양천구,신정이펜하우스3단지
6121,15399,푸른마을1단지.이든채아파트,126.8353881,37.51265311,양천구,푸른마을1단지앞
6122,15401,신교정입구,126.8731319,37.51934985,양천구,
6123,15402,중부운수앞,126.8307795,37.52422031,양천구,중부운수앞
6124,15405,푸른마을1단지.이든채아파트,126.83488,37.512878,양천구,푸른마을1단지앞
6125,15408,신정교입구,126.8736165,37.51857081,양천구,신정교입구
6126,15411,신월청소년문화센터,126.8264418,37.5354516,양천구,신월청소년문화센터
6127,15412,계남초등학교,126.8577593,37.51012389,양천구,계남초등학교
6128,15413,신목동역-서울지방식품의약품안전청,126.8835304,37.54364328,양천구,신목동역-서울지방식품의약품안전청
6129,15414,보람쉬움아파트,126.8354826,37.52979988,양천구,보람쉬움아파트
6130,15415,보람쉬움아파트.신영시장,126.8352416,37.52990444,양천구,보람쉬움아파트.신영시장
6131,15416,신정이펜하우스2단지,126.8305421,37.51450289,양천구,신정이펜하우스2단지
6132,15418,신정이펜하우스1단지아파트,126.8280797,37.51398714,양천구,신정이펜하우스1단지아파트
6133,15419,이펜하우스1단지.어르신요양센터,126.8288197,37.51339443,양천구,이펜하우스1단지.어르신요양센터
6134,15420,양천어르신요양센터,126.8284426,37.51361822,양천구,양천어르신요양센터
6135,15421,신정이펜하우스3.4단지,126.8304617,37.51128845,양천구,신정이펜하우스3.4단지
6136,15423,신정이펜하우스5단지.서남병원,126.8334705,37.51119587,양천구,신정이펜하우스5단지.서남병원
6137,15500,푸른마을아파트3단지,126.8365885,37.51207898,양천구,푸른마을아파트3단지
6138,15501,강서보건소.9호선등촌역,126.8680475,37.54903807,양천구,강서보건소.9호선등촌역
6139,15503,목2동주민센터,126.8713803,37.5461773,양천구,목2동주민센터
6140,15504,동일하이빌아파트,126.8408156,37.51001402,양천구,동일하이빌아파트
6141,15505,팔복부동산.목동교회,126.8703833,37.5438945,양천구,팔복부동산.목동교회
6142,15506,신정현대아파트.서부트럭터미널,126.8412612,37.50842688,양천구,신정현대아파트.서부트럭터미널
6143,15507,목동문화체육센터.건영아파트,126.8690347,37.54175562,양천구,목동문화체육센터.건영아파트
6144,15508,한성교회.금옥여고.백암고,126.843065,37.51078477,양천구,한성교회.금옥여고.백암고
6145,15509,우신웨스트빌.목동보건지소,126.8690376,37.53946323,양천구,우신웨스트빌.목동보건지소
6146,15510,대림.수정아파트,126.842443,37.51233834,양천구,대림.수정아파트
6147,15511,벽산.대주아파트,126.8415303,37.51438982,양천구,벽산.대주아파트
6148,15512,성원.극동아파트,126.8716473,37.53800362,양천구,성원.극동아파트
6149,15513,목동센트럴2단지,126.8410313,37.51552994,양천구,우리동네빵집
6150,15516,목동센트럴1단지,126.8407068,37.51642688,양천구,솔밭유치원
6151,15518,농협.영도초등학교,126.8705499,37.53591818,양천구,농협.영도초등학교
6152,15522,학마을2단지아파트,126.8442805,37.5088382,양천구,학마을2단지아파트
6153,15524,한신청구아파트,126.8815755,37.53969003,양천구,한신청구아파트
6154,15526,학마을2단지아파트,126.8440959,37.50896012,양천구,학마을2단지아파트
6155,15536,신정1동주민센터,126.8547129,37.51836539,양천구,신정1동주민센터
6156,15539,목동10단지,126.8566247,37.51893713,양천구,목동10단지
6157,15540,오목교역.대학학원,126.8741567,37.52481065,양천구,오목교역.대학학원
6158,15542,목동프라자,126.8593706,37.51939999,양천구,목동프라자
6159,15545,신서초교,126.8621672,37.52063509,양천구,신서초교
6160,15547,서울남부지법,126.8629843,37.52168132,양천구,서울남부지법
6161,15553,한신청구아파트정문,126.8816171,37.53981803,양천구,한신청구아파트정문
6162,15554,목동8단지천주교,126.8688815,37.52259812,양천구,목동8단지천주교
6163,15556,목동3.4단지사잇길,126.8716438,37.53279798,양천구,목동3.4단지사잇길
6164,15561,용왕산입구,126.8731058,37.53808809,양천구,용왕산입구
6165,15564,성원.극동아파트,126.8717854,37.53800737,양천구,성원.극동아파트
6166,15565,목동9단지B상가,126.860685,37.51826527,양천구,목동9단지B상가
6167,15566,현대아파트.월드메르디앙아파트,126.869913,37.5390524,양천구,현대아파트.월드메르디앙아파트
6168,15567,목동프라자,126.8592177,37.51950794,양천구,목동프라자
6169,15568,우신웨스트빌.목동보건지소,126.8688076,37.54023882,양천구,우신웨스트빌.목동보건지소
6170,15570,목동문화체육센터.건영아파트,126.8691975,37.54185041,양천구,목동문화체육센터.건영아파트
6171,15571,신정1동주민센터,126.8543801,37.51840905,양천구,신정1동주민센터
6172,15572,팔복부동산.목동교회,126.8704988,37.54384867,양천구,팔복부동산.목동교회
6173,15574,목2동주민센터,126.8713325,37.54669524,양천구,목2동주민센터
6174,15576,양동중학교,126.8687519,37.54752231,양천구,양동중학교
6175,15577,수명산입구,126.8288757,37.54341363,양천구,수명산입구
6176,15579,거산아파트,126.8319712,37.54019666,양천구,거산아파트
6177,15582,신곡시장,126.8425811,37.51874534,양천구,신곡시장
6178,15584,목동센트럴1단지,126.8404714,37.51655194,양천구,솔밭유치원
6179,15585,목동센트럴2단지.이마트24,126.8408153,37.51574513,양천구,우리동네빵집
6180,15586,벽산.대주아파트,126.8413478,37.51456079,양천구,벽산.대주아파트
6181,15587,대림.수정아파트,126.8423503,37.51229857,양천구,대림.수정아파트
