ARS_ID,행정구명,정류소명,X좌표,Y좌표
1001,종로구,종로2가사거리,126.9877523,37.56980554
1002,종로구,창경궁.서울대학교병원,126.9965206,37.57943293
1003,종로구,명륜3가.성대입구,126.9982508,37.58258001
1004,종로구,종로2가.삼일교,126.9876131,37.56857927
1005,종로구,혜화동로터리.여운형활동터,127.001744,37.586243
1006,종로구,서대문역사거리,126.966893,37.566137
1007,종로구,서울역사박물관.경희궁앞,126.97038,37.569135
1008,종로구,서울역사박물관.경희궁앞,126.970759,37.56951198
1009,종로구,광화문,126.9763534,37.57014168
1010,종로구,광화문,126.9778803,37.57023966
1011,종로구,종로1가,126.9810661,37.57014825
1012,종로구,종로1가,126.9816283,37.57027101
1013,종로구,종로2가,126.9849903,37.57017238
1014,종로구,종로2가,126.9865354,37.57023789
1015,종로구,종로3가.탑골공원,126.9893256,37.57020889
1016,종로구,종로3가.탑골공원,126.9899878,37.57036054
1017,종로구,종로4가.종묘,126.9947219,37.570507
1018,종로구,종로4가.종묘,126.9953957,37.570635
1019,종로구,종로5가.광장시장,126.9990605,37.570786
1020,종로구,종로5가.광장시장,126.9996038,37.57093017
1021,종로구,종로6가.동대문종합시장,127.0044628,37.57101117
1022,종로구,종로6가.동대문종합시장,127.0057137,37.57112723
1023,종로구,동대문역.흥인지문,127.0138159,37.57244754
1037,종로구,동대문역.흥인지문,127.0124518,37.57210531
1041,종로구,동묘앞,127.0186103,37.57383216
1044,종로구,동묘앞,127.0195528,37.57424646
1101,종로구,경기상고,126.9693635,37.58755022
1102,종로구,신교동,126.9702627,37.58329552
1103,종로구,경기상고,126.9697701,37.58719079
1104,종로구,경복고교,126.9708802,37.58516003
1105,종로구,청운중학교,126.9726741,37.58781058
1106,종로구,자하문고개.윤동주문학관,126.9671262,37.59218662
1107,종로구,자하문고개.윤동주문학관,126.9671907,37.59233532
1108,종로구,청운중학교,126.9722631,37.58842196
1109,종로구,경복고교,126.9714039,37.5850633
1110,종로구,통인시장종로구보건소,126.97105,37.5803257
1111,종로구,통인시장종로구보건소,126.9713851,37.58051321
1112,종로구,효자동,126.970621,37.58309104
1113,종로구,사직단.어린이도서관,126.9679907,37.57513553
1114,종로구,경복궁역1번출구,126.9714158,37.57616149
1115,종로구,경복궁역,126.9721994,37.57704014
1116,종로구,경복궁역,126.9722829,37.57767139
1117,종로구,경복궁,126.9787471,37.57557679
1118,종로구,KT광화문지사,126.9774163,37.57232093
1119,종로구,국립고궁박물관,126.9739818,37.57893039
1120,종로구,광화문,126.9764072,37.57004483
1123,종로구,서울역사박물관.경교장.강북삼성병원,126.971248,37.570023
1124,종로구,광화문.금호아시아나본관앞,126.9728386,37.57033689
1125,종로구,광화문,126.975837,37.570365
1126,종로구,세종문화회관,126.9769976,37.57364893
1127,종로구,서울경찰청.경복궁역,126.9714843,37.57574466
1128,종로구,사직단,126.968189,37.57485535
1129,종로구,광화문.광화문빌딩,126.9765432,37.569493
1130,종로구,덕성여중고,126.9819722,37.57576939
1131,종로구,안국역.서울공예박물관,126.9839958,37.57606956
1132,종로구,국민은행세검정지점,126.960888,37.60466298
1133,종로구,세검정초등학교,126.9612198,37.60250228
1134,종로구,세검정.상명대,126.9582921,37.60047709
1135,종로구,상명대입구.석파랑,126.9585702,37.59941335
1136,종로구,하림각,126.9617068,37.59813307
1137,종로구,자하문터널입구.석파정,126.9636435,37.59559351
1138,종로구,부암동주민센터.무계원,126.9642222,37.59276708
1139,종로구,부암동주민센터.무계원,126.9651419,37.59278617
1140,종로구,자하문터널입구.석파정,126.9639776,37.59555757
1141,종로구,하림각,126.9622153,37.59814765
1142,종로구,상명대입구.세검정교회,126.9592406,37.59961633
1143,종로구,세검정.상명대,126.9591558,37.6006471
1144,종로구,세검정초등학교,126.9614329,37.60226807
1146,종로구,국민은행세검정지점,126.9611927,37.60484616
1148,종로구,승가사입구,126.956306,37.61158441
1149,종로구,구기동현대빌라,126.9564576,37.6100355
1150,종로구,구기터널.삼성출판박물관,126.9562103,37.60860989
1151,종로구,구기터널.삼성출판박물관,126.9564167,37.6083054
1152,종로구,구기동,126.9585298,37.60696445
1153,종로구,구기동,126.9591017,37.6070088
1154,종로구,승가사입구,126.956482,37.61148
1155,종로구,갑을씨티텔앞,126.963535,37.60437097
1156,종로구,평창파출소,126.9660433,37.60532237
1157,종로구,평창동주민센터,126.9695663,37.60660737
1158,종로구,일성아파트,126.9729237,37.60887236
1159,종로구,롯데아파트,126.9763156,37.61038972
1160,종로구,롯데아파트,126.976652,37.610248
1161,종로구,벽산평창힐스아파트,126.972797,37.60819
1162,종로구,예능교회,126.97,37.606517
1163,종로구,서울예술고등학교.평창동주민센터,126.9676276,37.60577876
1164,종로구,화정박물관,126.9648103,37.60450382
1165,종로구,강북삼성병원,126.9686005,37.56814593
1167,종로구,독립문역.서대문형무소역사관,126.9593186,37.57339188
1168,종로구,서대문.서울시교육청,126.9645273,37.56825381
1169,종로구,서대문역사거리.적십자병원,126.9675878,37.56710815
1171,종로구,독립문,126.9614303,37.57134302
1172,종로구,창덕궁.서울돈화문국악당,126.9885394,37.57754057
1173,종로구,서린동.SK서린빌딩,126.9800948,37.5692639
1174,종로구,청계1가.광교,126.9849267,37.56868439
1175,종로구,청계2가.수표교,126.9908172,37.56844532
1176,종로구,청계4가.세운교,126.9965617,37.5689254
1177,종로구,청계5가.광장시장,126.9997974,37.56945128
1198,종로구,원남동,126.9973383,37.57453251
1199,종로구,창덕궁.우리소리박물관,126.9889539,37.57727265
1200,종로구,안국역.인사동,126.9841344,37.57579898
1201,종로구,조계사.종로경찰서,126.9831556,37.57252231
1202,종로구,조계사.종로경찰서,126.9828259,37.57248581
1203,종로구,안국동,126.9827201,37.57461057
1204,종로구,종로5가.효제동.김상옥의거터,127.00223,37.5745
1205,종로구,종로5가.효제초등학교,127.0021442,37.57287901
1209,종로구,창덕궁.돈화문국악당,126.991235,37.57743277
1212,종로구,종로5가,127.0021827,37.5705596
1213,종로구,청계6가.동대문시장,127.0028494,37.56983511
1214,종로구,동대문,127.0084126,37.57172624
1215,종로구,충신동,127.0062788,37.57402235
1217,종로구,충신동,127.0063434,37.57446028
1218,종로구,현대그룹빌딩,127.0008066,37.57591041
1219,종로구,방송통신대.이화장,127.002437,37.578043
1220,종로구,혜화역.마로니에공원,127.0022769,37.58111949
1221,종로구,혜화역.서울대병원입구,127.0018482,37.58095597
1222,종로구,방송통신대.이화장,127.0019783,37.57778897
1223,종로구,이화동(이화장),127.0006951,37.57611936
1224,종로구,창경궁.서울대학교병원,126.9968717,37.57882799
1225,종로구,이화동(이화장),127.0032708,37.57593729
1226,종로구,혜화동로터리,127.0006878,37.58558033
1227,종로구,명륜동2가.성균관대입구,126.9993988,37.58333349
1228,종로구,혜화역.서울연극센터(장면총리가옥),127.0013282,37.58402281
1229,종로구,혜화역.동성중고(장면총리가옥),127.0017177,37.58456977
1231,종로구,종로구민회관.창신동두산아파트,127.0155555,37.57409268
1235,종로구,동묘앞역6번출구,127.0156014,37.57168496
1236,종로구,동묘앞역5번출구,127.015945,37.57192215
1237,종로구,청계2가교차로,126.9878779,37.5684809
1238,종로구,창신3동주민센터,127.015178,37.578413
1239,종로구,숭인1동주민센터.창신역4번출구,127.0154558,37.57862816
1240,종로구,동묘역.롯데캐슬천지인,127.0158024,37.57418005
1243,종로구,신설동로터리,127.0228414,37.57569473
1245,종로구,동묘앞역2번출구,127.0175235,37.57364311
1246,종로구,구기동현대빌라,126.956622,37.609682
1247,종로구,광장시장,126.9977438,37.56949631
1249,종로구,혜화경찰서,126.9974788,37.57258074
1250,종로구,서울역사박물관.김구집무실(경교장),126.9721318,37.56990034
1251,종로구,청계3가.관수교,126.9937794,37.56868879
1252,종로구,청계6가.버들다리,127.0080377,37.56993039
1253,종로구,청계7가.맑은내다리,127.0130967,37.57004196
1254,종로구,청계8가.영도교,127.0181256,37.57089499
1256,종로구,원남동사거리,126.9981123,37.57576174
1262,종로구,숭인동,127.0204373,37.57427215
1267,종로구,조계사,126.9831609,37.57280034
1272,종로구,세종문화회관,126.9770032,37.57321804
1277,종로구,이화동(이화장),127.002955,37.576257
1278,종로구,상명대정문,126.9550207,37.60161972
1279,종로구,이북오도청,126.955973,37.61272348
1286,종로구,상명대입구.세검정교회,126.9597922,37.59944351
1287,종로구,상명대입구.석파랑,126.9581941,37.59957181
1288,종로구,종로중부새마을금고,127.0065911,37.57241749
1289,종로구,신설동로터리.신한은행앞.서울풍물시장,127.0231951,37.57425481
1291,종로구,청계2가.삼일교,126.9869891,37.56834543
1292,종로구,청계8가.황학교,127.022787,37.57213073
1293,종로구,평창동삼성아파트,126.9787981,37.61118009
1294,종로구,안국역.인사동,126.9855365,37.57633293
1295,종로구,안국역.서울공예박물관,126.9848871,37.57641401
1296,종로구,창덕궁,126.9890031,37.57722809
1297,종로구,남인사마당,126.9874286,37.57131917
1500,종로구,평창파출소,126.9668167,37.60568122
1501,종로구,삼청공원,126.9816469,37.58822768
1502,종로구,수성동계곡,126.9644679,37.58208138
1503,종로구,명륜3가종점,126.9928637,37.59094838
1504,종로구,명륜새마을금고,126.9967901,37.58778547
1505,종로구,서대문3번출구,126.9663939,37.56633706
1506,종로구,낙산공원,127.0087216,37.58040372
1507,종로구,인사미술공간.세탁소,126.9893671,37.58141098
1508,종로구,화정박물관,126.9648837,37.6048012
1509,종로구,금융연수원,126.9816583,37.58663983
1510,종로구,박노수미술관,126.9666035,37.58099674
1511,종로구,샘미용실,126.9932227,37.59030953
1512,종로구,서울국제고등학교,126.9972903,37.58907159
1513,종로구,화정박물관,126.9652008,37.60498061
1514,종로구,적십자병원후문앞,126.9652273,37.56752954
1515,종로구,서울성곽.성대후문,126.9895694,37.58936638
1516,종로구,빨래터.고희동미술관,126.9890634,37.58298722
1517,종로구,세검초등학교,126.9614908,37.60425228
1518,종로구,삼청동주민센터,126.9819072,37.58426383
1519,종로구,통인시장,126.9687565,37.58046982
1520,종로구,양현관,126.9936044,37.58979142
1521,종로구,국민생활관,126.998862,37.58974563
1522,종로구,오거리,126.9622629,37.60706212
1523,종로구,경희궁자이2.3단지,126.9640686,37.56878711
1524,종로구,창신쌍용2단지.한성대후문,127.0127581,37.5812648
1525,종로구,통일부,126.9859477,37.58759481
1526,종로구,원서고개,126.9878088,37.58308055
1528,종로구,종로5가입구.혜화경찰서,126.9976709,37.57179285
1529,종로구,삼청파출소,126.981251,37.58181366
1530,종로구,오거리.한옥마을입구,126.9696089,37.57940462
1531,종로구,명륜시장.성대후문,126.9952543,37.58851105
1532,종로구,혜화초등학교,126.9998517,37.58725323
1533,종로구,청련사입구,126.9624312,37.60798038
1534,종로구,영천시장,126.9627389,37.57008186
1535,종로구,명신초.삼선푸르지오.힐스테이트,127.0145563,37.58210621
1536,종로구,감사원,126.9852901,37.58621065
1537,종로구,중앙중고,126.9869653,37.58309218
1538,종로구,인왕빌딩,126.9577443,37.60792833
1539,종로구,종로4가.종묘공원,126.9946203,37.57068903
1540,종로구,국립민속박물관,126.9795534,37.57925518
1541,종로구,광화문새마을금고,126.9711466,37.57936877
1542,종로구,새마을금고,126.9965181,37.58773706
1543,종로구,혜화우체국,127.0006137,37.58603766
1544,종로구,언덕앞,126.9637922,37.60895398
1545,종로구,경희궁자이4단지,126.9621148,37.57070222
1546,종로구,종로센트레빌후문.e편한세상보문아파트,127.0161855,37.58177439
1547,종로구,사우디대사관앞.경남빌라,126.9850312,37.58410567
1548,종로구,안국선원.삼거리,126.9849941,37.58279098
1549,종로구,구기터널입구,126.9567769,37.60820461
1550,종로구,종로3가.1.3.5호선,126.9920932,37.57108758
1551,종로구,경복궁,126.9793378,37.57695016
1553,종로구,소나무집,126.9641105,37.61127707
1554,종로구,독립문역3번출구,126.9597453,37.57287848
1555,종로구,청룡사.보문파크뷰자이아파트,127.0170071,37.58001895
1556,종로구,북촌한옥마을입구.정세권활동터,126.9849422,37.58159973
1557,종로구,종로1.2.3.4가동주민센터,126.9911314,37.57438371
1558,종로구,창덕궁,126.99062,37.57608925
1561,종로구,아름다운실버,126.9654637,37.61201006
1562,종로구,독립문초등학교,126.9607207,37.57384748
1563,종로구,종로센트레빌아파트,127.0156927,37.58035344
1564,종로구,가회동주민센터,126.9849543,37.57997294
1565,종로구,구기빌라,126.9579797,37.60626861
1566,종로구,원남로터리,126.9975115,37.57623737
1567,종로구,보현산신각,126.9657791,37.61348252
1568,종로구,천사유치원,126.9618604,37.57464802
1569,종로구,쌍용아파트입구.창신역,127.0149636,37.58051123
1570,종로구,아름다운가게.정독도서관,126.9851272,37.57894808
1571,종로구,산정빌라,126.9574922,37.60515199
1572,종로구,이화사거리,127.0020915,37.57650956
1573,종로구,박종화고택입구,126.9676873,37.61431026
1574,종로구,무악현대아파트후문,126.962001,37.57630608
1576,종로구,헌법재판소.안국역,126.9858152,37.5773872
1577,종로구,청구빌라,126.956984,37.60461026
1578,종로구,서울대어린이병원응급실.갑상선센터,126.999503,37.57811888
1580,종로구,화인빌라,126.9685386,37.61293453
1581,종로구,넓은마당,126.962888,37.57527281
1582,종로구,창신초등학교,127.0153886,37.5769032
1583,종로구,수운회관,126.9866693,37.57521894
1584,종로구,상명대후문,126.9573354,37.60402558
1586,종로구,힐탑,126.9690206,37.61160556
1587,종로구,신학대학교총회본부,126.9634446,37.57397631
1589,종로구,낙원상가,126.9874149,37.57375637
1590,종로구,완성빌라,126.9575011,37.60340209
1591,종로구,서울대병원장례식장,126.997431,37.5805554
1592,종로구,혜화역1번출구,127.0018454,37.58348551
1593,종로구,감나무골공원,126.9699479,37.61240596
1594,종로구,한국사회과학자료원,126.9641433,37.57363321
1595,종로구,동묘역,127.0142454,37.57269435
1596,종로구,금강제화,126.9875484,37.57057137
1597,종로구,경진빌라,126.9578304,37.60200372
1598,종로구,성균관대학교앞,126.9993359,37.58325978
1601,종로구,청와대,126.9737681,37.5829713
1602,종로구,춘추문,126.9796554,37.58312761
1603,종로구,경복궁.국립민속박물관,126.9795911,37.57941352
1607,종로구,EN갤러리,126.9706087,37.6134218
1615,종로구,성균관대정문,126.9966204,37.58495635
1616,종로구,600주년기념관,126.9939426,37.5873281
1617,종로구,성균관대운동장,126.9923688,37.5878641
1618,종로구,학생회관,126.9937417,37.58744522
1667,종로구,종로문화센터,126.9646262,37.57464708
1682,종로구,동대문역.2번출구,127.0117218,37.57204945
1683,종로구,종각역YMCA,126.9850893,37.57039764
1684,종로구,서교빌라,126.9571554,37.60198906
1685,종로구,경복궁역,126.9724733,37.57707221
1697,종로구,성대입구,126.998853,37.5832668
1698,종로구,무애사,126.9718458,37.61390043
1699,종로구,단군성전앞,126.9653175,37.57556009
1702,종로구,동대문종합시장,127.004958,37.57121613
1714,종로구,상명초등학교,126.9567154,37.60092381
1720,종로구,법련사,126.9796651,37.57658798
1721,종로구,광화문새마을금고,126.9710277,37.57949309
1722,종로구,성균관대학교,126.9971922,37.58516359
1723,종로구,참샘골공원,126.9742525,37.6146097
1724,종로구,활터앞,126.9653294,37.57681261
1725,종로구,종로5가.3번출구,127.0020898,37.57141925
1727,종로구,인사동들머리.3.1독립선언터,126.983297,37.57194702
1728,종로구,정독도서관,126.9800805,37.58026054
1729,종로구,오거리.한옥마을입구,126.9697393,37.57946844
1732,종로구,평창공원지킴터입구,126.9757439,37.6163964
1733,종로구,창경궁.고궁호텔.메이플레이스호텔,126.9974492,37.57655816
1762,종로구,광화문,126.9755695,37.57033749
1763,종로구,종로1가,126.980129,37.57037
1766,종로구,종로2가,126.9864618,37.57008246
1767,종로구,종로3가,126.9932082,37.5706349
1768,종로구,종로3가,126.9909932,37.57010243
1769,종로구,종로4가,126.9962507,37.57046926
1771,종로구,동대문종합시장종로6가,127.0032912,37.5708648
1776,종로구,종로도서관,126.9671252,37.57648423
1777,종로구,경복궁역,126.9715056,37.57617809
1778,종로구,경복궁역,126.971682,37.57581917
1779,종로구,안국역,126.9852296,37.57661375
1780,종로구,안국역,126.985506,37.57631851
1781,종로구,창덕궁,126.9889001,37.57752042
1782,종로구,성대입구,126.9992358,37.5832828
1790,종로구,종로사우나,126.9877504,37.57380111
1791,종로구,엄마분식,126.9557163,37.60124243
1792,종로구,삼청파출소,126.9813258,37.58164517
1793,종로구,통인시장.종로구보건소,126.9687505,37.58033503
1794,종로구,종로5가역,127.0000249,37.57067136
1795,종로구,평창동산림제3초소,126.9771031,37.61735605
1796,종로구,배화여중고,126.9676986,37.57677876
1797,종로구,대학로입구.이화사거리,127.0025802,37.57598417
1798,종로구,운현궁,126.9869814,37.57527161
1799,종로구,상명대입구,126.9569583,37.60002101
1800,종로구,삼청동주민센터,126.9822105,37.58468468
1801,종로구,박노수미술관,126.9668945,37.58102656
1802,종로구,김창열.윤명로화실,126.9783685,37.616305
1803,종로구,사직공원.경복궁역입구,126.9689039,37.57622069
1804,종로구,충신시장,127.0054049,37.57497665
1805,종로구,안국역2번출구앞,126.9861183,37.57717282
1807,종로구,금융연수원,126.9818479,37.58587767
1809,종로구,감람산기도원,126.979873,37.61594393
1810,종로구,카센터.터널앞,126.9660437,37.57424057
1812,종로구,재동초등학교,126.9853617,37.57879109
1814,종로구,삼청공원삼거리.옥호정터,126.9817445,37.58741852
1815,종로구,이화사거리,127.0022813,37.57532007
1816,종로구,연화정사,126.9794938,37.614649
1817,종로구,대신중고,126.9616893,37.57261781
1819,종로구,현대사거리,126.9866354,37.57924178
1820,종로구,교남동주민센터,126.96128,37.5721523
1821,종로구,부암동주민센터.무계원,126.9637682,37.59293534
1823,종로구,형제봉입구,126.9816862,37.61286432
1824,종로구,교남동새마을금고,126.9623375,37.57149436
1825,종로구,창신초교,127.0157201,37.57603721
1826,종로구,가회동주민센터,126.9851294,37.57994265
1827,종로구,볼링장,126.9879589,37.57925544
1829,종로구,부암슈퍼,126.9638602,37.59476007
1830,종로구,지구촌교회,126.9792421,37.61310603
1831,종로구,월암공원,126.9646919,37.57122609
1832,종로구,숭인1동주민센터,127.0155607,37.577415
1833,종로구,북촌한옥마을입구.정세권활동터,126.9851687,37.58128077
1835,종로구,하림각,126.9629664,37.59768473
1836,종로구,보현빌라,126.9784206,37.61538226
1837,종로구,스위스대사관,126.9656961,37.57014132
1839,종로구,안국선원.삼거리,126.9852205,37.58274325
1840,종로구,세검정교회,126.9600292,37.59938802
1841,종로구,혜화동로터리,127.0010032,37.58591961
1842,종로구,김종영미술관,126.9781123,37.61326379
1843,종로구,서울시교육청,126.9666999,37.56938168
1844,종로구,창신쌍용1단지.종로센트레빌아파트,127.0155693,37.58032282
1845,종로구,사우디대사관,126.9852486,37.58386331
1846,종로구,상명대입구,126.9574023,37.59985447
1847,종로구,혜화초등학교,126.9999909,37.58738929
1849,종로구,강북삼성병원,126.9683377,37.56853152
1850,종로구,청룡사.보문파크뷰자이아파트,127.0171509,37.57978465
1851,종로구,감사원,126.9855618,37.58626565
1852,종로구,국민생활관,126.9993138,37.5896276
1855,종로구,종로센트레빌후문.e편한세상보문아파트,127.0162354,37.58189784
1856,종로구,통일부,126.9861073,37.58753085
1858,종로구,서울국제고등학교,126.9971408,37.58907429
1860,종로구,성대후문.와룡공원,126.989734,37.58915228
1861,종로구,상명초등학교,126.9568174,37.60090493
1862,종로구,새마을금고,126.996569,37.58784069
1863,종로구,경진빌라,126.9579482,37.60186409
1864,종로구,명륜시장.성대후문,126.9952305,37.58872461
1865,종로구,완성빌라,126.9576665,37.60333997
1866,종로구,양현관,126.9937686,37.589768
1868,종로구,상명대후문,126.9574634,37.60407158
1869,종로구,샘미용실,126.9934084,37.59025457
1870,종로구,산정빌라,126.9575782,37.60528358
1872,종로구,구기빌라,126.9579809,37.60613345
1873,종로구,마트앞,126.9587565,37.60669871
1874,종로구,국민은행.세검정지점,126.9608727,37.60495417
1876,종로구,혜화역4번출구,127.0015539,37.58350804
1877,종로구,방송통신대앞,127.0019927,37.57869736
1878,종로구,서울대치과대학,126.997801,37.5774083
1879,종로구,효제초교.연동교회.김마리아활동터,127.0022088,37.57364134
1881,종로구,성균관대학교,126.9900036,37.58846387
1882,종로구,독립문역,126.9594078,37.57328385
1883,종로구,서울대치과대학,126.9978632,37.57757273
1886,종로구,이화사거리,127.0020085,37.57694834
1887,종로구,서울대학교병원현관.암병원현관,126.9981632,37.57908728
1888,종로구,종각.공평유적전시관,126.9832427,37.57159379
1889,종로구,조계사,126.9831364,37.57360211
1901,종로구,동대문역JW메리어트동대문호텔,127.0092821,37.57063698
1902,종로구,대학로,127.0021204,37.58189612
1903,종로구,창경궁,126.9964163,37.57915963
1904,종로구,창덕궁,126.9901776,37.57753017
1905,종로구,인사동.북촌,126.9837978,37.57589502
1906,종로구,경복궁.국립민속박물관,126.9795487,37.57933918
1907,종로구,세종문화회관,126.9770034,37.57322096
1910,종로구,통인시장,126.9713316,37.57911876
1911,종로구,세종문화회관,126.9770345,37.57321196
1912,종로구,종각역,126.9828944,37.56937996
1913,종로구,인사동.탑골공원,126.9888006,37.57011554
1914,종로구,종묘.세운상가,126.9934997,37.57037362
1915,종로구,광장시장,126.9996734,37.57062373
1916,종로구,동묘.숭인동도깨비시장,127.0180439,37.5734766
1917,종로구,서울풍물시장,127.0231781,37.57334003
1918,종로구,청와대,126.97376,37.58268481
2001,중구,남대문세무서.서울백병원,126.9875299,37.56498481
2002,중구,서울백병원.국가인권위.안중근활동터,126.9878515,37.56435047
2003,중구,서울역버스환승센터,126.9722571,37.55514602
2004,중구,서울역버스환승센터,126.9726941,37.55540509
2005,중구,서울역버스환승센터,126.9727617,37.5553877
2006,중구,서울역버스환승센터,126.9728548,37.55547941
2007,중구,서울역버스환승센터.강우규의거터,126.9729403,37.55541416
2008,중구,숭례문,126.9737784,37.55863886
2099,중구,숭례문(가상),126.9743556,37.55979677
2100,중구,서울시청,126.9806321,37.56613826
2101,중구,만리동고개,126.9626582,37.55178706
2102,중구,손기정체육공원입구,126.9662339,37.55444595
2103,중구,서울의료보건고등학교.서울역서부,126.9689026,37.5558479
2104,중구,서울역서부,126.9691514,37.55623764
2105,중구,서울역서부,126.969212,37.557133
2106,중구,중림동교차로,126.9691354,37.55838363
2107,중구,종근당.충정로역,126.9645408,37.55964888
2108,중구,한국경제신문사.서소문역사공원,126.967868,37.56021115
2109,중구,한국경제신문사.서소문역사공원,126.9681135,37.56062347
2110,중구,경찰청.동북아역사재단,126.9691267,37.56304949
2111,중구,장충동써미트호텔,127.006675,37.56227366
2113,중구,서대문경찰서.농협은행.유관순활동터,126.9677868,37.56490628
2116,중구,염천교,126.9731141,37.55986963
2117,중구,숭례문,126.9733579,37.55840106
2118,중구,숭례문.한국일보,126.9737376,37.55877131
2120,중구,후암삼거리,126.9759938,37.5534056
2121,중구,숭례문,126.9743627,37.55876338
2122,중구,숭례문,126.9740437,37.55841953
2123,중구,숭례문,126.9736279,37.55800065
2124,중구,남대문시장악세사리전문상가,126.9759977,37.5588724
2125,중구,숭례문남산방향,126.9756721,37.55855816
2126,중구,남대문시장,126.9800598,37.56119108
2127,중구,북창동.남대문시장,126.9782832,37.56122895
2128,중구,시청앞,126.9764437,37.56219717
2131,중구,삼성본관앞,126.9759075,37.56205175
2132,중구,시청앞,126.9761487,37.56276421
2133,중구,서소문,126.9746522,37.56319014
2135,중구,시청.서소문청사,126.9749539,37.56352484
2137,중구,서울신문사,126.9773647,37.56836329
2139,중구,우리은행종로지점,126.9829289,37.567519
2140,중구,롯데백화점,126.982207,37.56450698
2141,중구,해운센터.롯데영프라자,126.9815478,37.56289078
2142,중구,롯데영프라자,126.982008,37.562885
2144,중구,신세계백화점,126.9814315,37.56112734
2145,중구,남대문시장.회현역,126.9777651,37.55826752
2146,중구,남대문시장.회현역,126.9784645,37.55849203
2147,중구,남산3호터널,126.9827404,37.55831045
2148,중구,남산3호터널.서울애니메이션센터,126.9826359,37.55952609
2149,중구,명동역4번출구,126.9849158,37.56065785
2150,중구,퇴계로2가.명동역5번출구,126.9843583,37.56093258
2151,중구,퇴계로3가.한옥마을.한국의집,126.9917772,37.56125082
2152,중구,퇴계로3가.한옥마을.한국의집,126.9924098,37.56090197
2153,중구,충무로역2번출구.대한극장앞,126.9947285,37.56123759
2154,중구,충무로역8번출구.대한극장앞,126.9964922,37.56203716
2155,중구,초동,126.993112,37.56334618
2156,중구,을지로입구.로얄호텔,126.9853903,37.56587574
2157,중구,을지로입구.시청입구,126.9811712,37.56613826
2158,중구,을지로2가.기업은행본점.서울노동청,126.9865234,37.56624623
2159,중구,을지로2가.파인에비뉴,126.9886708,37.56607271
2160,중구,을지로3가,126.99026,37.56637298
2161,중구,을지로3가,126.9913276,37.56612052
2162,중구,을지로4가,126.9959336,37.56668416
2163,중구,을지로4가.베스트웨스턴국도,126.9968473,37.56640104
2164,중구,중구청앞.덕수중학교,126.9981401,37.5647746
2165,중구,방산시장.을지로4가역6번출구,126.9992585,37.56681829
2166,중구,을지로5가.중부시장,127.001115,37.56662004
2167,중구,방산시장.훈련원종합체육관,127.0024045,37.56796085
2168,중구,을지로5가.훈련원종합체육관,127.0025946,37.56582435
2169,중구,을지로6가.국립중앙의료원,127.0062316,37.56616983
2170,중구,광희동,127.0072097,37.56505283
2171,중구,광희동,127.0077223,37.56517255
2172,중구,을지로6가.국립중앙의료원,127.0058435,37.56646311
2173,중구,동대문역사문화공원,127.0083555,37.56735414
2174,중구,동대문역사문화공원,127.0091685,37.5674835
2177,중구,충무아트센터.스포츠센터.중부소방서,127.0135231,37.56516753
2178,중구,충무아트센터.스포츠센터.중부소방서,127.0147409,37.56501789
2179,중구,성동공업고등학교(무궁화회관),127.0157558,37.56834819
2180,중구,성동공업고등학교앞,127.0161295,37.56869506
2181,중구,신당역.중앙시장앞,127.0187427,37.56572828
2182,중구,신당역.중앙시장앞,127.0194795,37.56549207
2183,중구,성동고등학교,127.0221822,37.56559419
2184,중구,성동고등학교,127.0223979,37.56524109
2187,중구,신당동떡볶이타운.중구여성플라자,127.015096,37.56279546
2188,중구,신당동떡볶이타운.중구여성플라자,127.0151909,37.56231004
2189,중구,신당동.청구역,127.0132161,37.5589483
2190,중구,신당동.청구역,127.0130317,37.5592574
2191,중구,약수역2번출구.가온도서관,127.0110429,37.55579291
2192,중구,약수역3번출구.약수하이츠,127.0113797,37.55574961
2193,중구,약수역4번출구.금호터널입구,127.012012,37.553399
2194,중구,약수역5번출구.금호터널입구,127.0118693,37.55292373
2195,중구,약수역8번출구.신당사회복지관,127.0099567,37.55386465
2196,중구,약수역7번출구.약수동주민센터,127.0092978,37.55285097
2197,중구,송도병원앞,127.0077187,37.55026765
2198,중구,송도병원앞,127.0073984,37.55022712
2199,중구,약수역1번출구,127.0097556,37.55625253
2201,중구,장충체육관앞,127.0080611,37.55833622
2202,중구,장충체육관앞,127.0078282,37.55800173
2203,중구,장충동.동국대입구,127.0059098,37.56062132
2204,중구,장충동.동국대입구,127.0056291,37.56066639
2205,중구,퇴계로6가,127.0039011,37.56340113
2206,중구,퇴계로6가,127.0033758,37.56352844
2207,중구,퇴계로5가,126.999966,37.56238041
2208,중구,퇴계로5가,126.9997252,37.56278042
2209,중구,국립극장.반얀트리호텔,127.0010947,37.55148182
2210,중구,국립극장.반얀트리호텔,127.0007526,37.55153396
2211,중구,청구역,127.0146561,37.55996006
2212,중구,청구역,127.0142192,37.55993038
2213,중구,동화동,127.0181258,37.56002447
2214,중구,동화동,127.0182737,37.55981268
2215,중구,백범광장,126.980093,37.555737
2218,중구,남대문경찰서,126.9738404,37.55412819
2219,중구,남대문시장앞.이회영활동터,126.9785804,37.56093942
2220,중구,남산케이블카.남산산책로입구,126.9839798,37.55526518
2222,중구,동대입구역.장충동,127.005445,37.558362
2223,중구,약수역10번출구,127.009322,37.556256
2224,중구,청계1가.광교,126.9833922,37.56857079
